time |	latitude |	longitude |	depth |	mag |	magType
2003-05-05T15:50:08.470Z	0.215	127.354	123.6	6.4	mwb
2003-05-05T23:04:45.670Z	3.715	127.954	56	6.2	mwb
2003-05-09T20:26:15.980Z	-48.209	32.272	10	6.3	mwc
2003-05-11T17:51:35.140Z	-0.988	126.938	30.2	6.1	mwc
2003-05-13T21:21:14.050Z	-17.287	167.744	33	6.3	mwb
2003-05-14T06:03:35.860Z	18.266	-58.633	41.5	6.7	mwb
2003-05-14T07:40:36.100Z	-8.06	107.315	79.1	6	mwc
2003-05-19T10:43:22.680Z	-18.044	-178.67	563.8	6	mwb
2003-05-19T16:27:10.200Z	17.546	-105.473	10	6.1	mwb
2003-05-21T18:44:20.100Z	36.964	3.634	12	6.8	mwc
2003-05-26T09:24:33.400Z	38.849	141.568	68	7	mwb
2003-05-26T19:23:27.940Z	2.354	128.855	31	7	mwc
2003-05-26T23:13:29.720Z	6.761	123.707	565.8	6.9	mwc
2003-05-28T16:15:18.940Z	-17.646	66.116	10	6.2	mwb
2003-06-03T23:58:02.740Z	-17.36	-72.807	33	6	mwb
2003-06-07T00:32:45.570Z	-5.095	152.502	33	6.6	mwc
2003-06-10T08:40:30.830Z	23.52	121.628	44.5	6	mwc
2003-06-12T08:59:20.240Z	-5.985	154.758	186.3	6.3	mwb
2003-06-15T19:24:33.150Z	51.552	176.923	20	6.5	mwb
2003-06-16T22:08:02.140Z	55.492	159.999	174.8	6.9	mwb
2003-06-20T06:19:38.910Z	-7.606	-71.722	558.1	7.1	mwc
2003-06-20T13:30:41.640Z	-30.608	-71.637	33	6.8	mwc
2003-06-23T12:12:34.470Z	51.439	176.783	20	6.9	mwc
2003-06-26T14:11:44.590Z	12.253	123.85	10	6	mwb
2003-06-28T15:29:42.260Z	-3.325	146.148	10	6.3	mwc
2003-07-01T05:52:25.920Z	4.529	122.511	635.4	6	mwb
2003-07-01T17:00:22.820Z	12.803	124.898	33	6	mwc
2003-07-03T06:21:50.370Z	-21.278	-174.522	10	6	mwc
2003-07-04T00:33:50.040Z	-5.473	151.691	10	6.1	mwc
2003-07-12T23:01:38.000Z	54.65	-134.47	20	6	mwb
2003-07-15T18:46:38.120Z	-3.828	152.174	33	6.5	mwb
2003-07-15T20:27:50.530Z	-2.598	68.382	10	7.6	mwc
2003-07-17T19:57:13.770Z	18.507	-107.129	10	6	mwc
2003-07-21T13:53:58.490Z	-5.481	148.853	189.6	6.4	mwb
2003-07-21T15:16:31.930Z	25.975	101.29	10	6	mwb
2003-07-22T04:21:40.770Z	-15.416	166.142	33	6	mwb
2003-07-25T09:37:45.840Z	-1.528	149.694	24	6.4	mwb
2003-07-25T22:13:29.970Z	38.415	140.996	6	6.1	mwc
2003-07-27T02:04:11.530Z	-21.08	-176.585	212.9	6.6	mwb
2003-07-27T06:25:31.950Z	47.151	139.248	470.3	6.8	mwb
2003-07-27T11:41:27.050Z	-20.134	-65.185	345.3	6	mwb
2003-08-04T04:37:20.130Z	-60.532	-43.411	10	7.6	mwc
2003-08-11T00:19:09.280Z	1.142	128.152	10	6	mwb
2003-08-11T13:40:19.850Z	-56.906	147.611	10	6	mwb
2003-08-11T21:22:30.420Z	12.124	93.53	100.2	6	mwb
2003-08-14T05:14:54.760Z	39.16	20.605	10	6.3	mwc
2003-08-21T12:12:49.790Z	-45.104	167.144	28	7.2	mwc
2003-08-25T06:28:35.180Z	14.034	-91.069	100	6	mwc
2003-08-28T04:48:19.880Z	-49.816	-114.811	10	6.2	mwc
2003-08-28T06:38:11.630Z	-7.324	126.051	409.2	6	mwc
2003-08-30T00:05:39.220Z	-14.796	167.238	137	6	mwb
2003-08-31T23:08:00.260Z	43.393	132.267	481.1	6.2	mwb
2003-09-02T18:28:00.330Z	-15.229	-173.223	10	6.4	mwb
2003-09-06T02:08:13.810Z	-4.623	-106.045	10	6.1	mwb
2003-09-07T13:19:20.450Z	-22.472	172.123	33	6.4	mwc
2003-09-11T21:58:25.550Z	-8.205	156.159	10	6	mwc
2003-09-12T06:55:55.800Z	-5.273	151.502	50.4	6	mwb
2003-09-21T18:16:13.410Z	19.917	95.672	10	6.6	mwb
2003-09-21T23:15:12.110Z	-1.007	-14.059	10	6	mwc
2003-09-22T04:45:36.240Z	19.777	-70.673	10	6.4	mwb
2003-09-25T19:50:06.360Z	41.815	143.91	27	8.3	mwc
2003-09-25T21:08:00.030Z	41.774	143.593	33	7.4	mwc
2003-09-26T20:38:22.100Z	41.988	144.576	33	6	mwb
2003-09-27T11:33:25.080Z	50.038	87.813	16	7.3	mwb
2003-09-27T18:52:46.980Z	50.091	87.765	10	6.4	mwb
2003-09-29T02:36:53.140Z	42.45	144.38	25	6.5	mwc
2003-09-30T08:01:33.110Z	-60.318	-33.401	10	6	mwc
2003-09-30T14:08:37.740Z	-30.437	-177.398	10	6.4	mwb
2003-09-30T15:22:31.700Z	-30.494	-177.18	33	6	mwc
2003-10-01T01:03:25.240Z	50.211	87.721	10	6.7	mwb
2003-10-07T04:55:28.810Z	-16.526	-170.192	10	6.2	mwb
2003-10-08T09:06:55.340Z	42.648	144.57	32	6.7	mwc
2003-10-09T22:19:13.850Z	13.755	119.939	33	6.2	mwb
2003-10-13T09:52:26.160Z	-15.937	-178.426	10	6	mwc
2003-10-15T02:19:43.900Z	-17.822	-178.704	582.6	6	mwb
2003-10-17T10:19:06.820Z	-5.471	154.155	133	6.4	mwb
2003-10-18T22:27:13.250Z	0.444	126.103	33	6.4	mwc
2003-10-22T11:45:30.840Z	-6.058	147.727	53.5	6.3	mwb
2003-10-28T02:33:51.520Z	-5.376	151.509	65	6	mwc
2003-10-31T01:06:28.280Z	37.812	142.619	10	7	mwb
2003-11-02T05:32:15.720Z	-45.19	166.535	10	6.4	mwb
2003-11-05T00:58:51.110Z	4.973	-77.77	33	6	mwb
2003-11-06T10:38:04.290Z	-19.262	168.892	113.7	6.6	mwb
2003-11-09T19:52:36.820Z	-0.674	-19.689	10	6.6	mwc
2003-11-11T13:44:53.280Z	-30.616	-179.01	33	6.1	mwb
2003-11-11T15:39:33.590Z	-30.659	-179.376	33	6.1	mwc
2003-11-11T18:48:23.760Z	22.321	143.246	101	6	mwb
2003-11-12T00:29:45.350Z	1.593	126.48	33	6.2	mwc
2003-11-12T08:26:43.740Z	33.171	137.072	384.9	6.4	mwb
2003-11-13T02:49:02.210Z	-54.213	143.824	10	6	mwb
2003-11-14T04:28:33.300Z	-16.737	172.331	10	6.1	mwc
2003-11-17T06:43:06.800Z	51.146	178.65	33	7.8	mwc
2003-11-18T17:14:22.620Z	12.025	125.416	35	6.5	mwb
2003-11-25T20:19:46.290Z	-5.581	150.88	35	6.6	mwb
2003-12-01T01:38:31.960Z	42.905	80.515	10	6	mwc
2003-12-05T21:26:09.480Z	55.538	165.78	10	6.7	mwb
2003-12-09T12:44:01.680Z	51.334	-179.272	33	6.2	mwc
2003-12-10T04:38:11.590Z	23.039	121.362	10	6.8	mwb
2003-12-21T07:40:45.830Z	-0.769	-20.601	10	6.6	mwc
2003-12-22T19:15:55.900Z	35.7188333	-121.1571667	11.534	6.48	mw
2003-12-25T07:11:11.590Z	8.416	-82.824	33	6.5	mwb
2003-12-25T14:21:14.940Z	-34.954	-178.249	34.6	6	mwb
2003-12-25T20:42:33.720Z	-22.252	169.488	10	6.5	mwc
2003-12-25T23:09:43.420Z	-22.305	169.531	10	6	mwb
2003-12-26T01:56:52.440Z	28.995	58.311	10	6.6	mwc
2003-12-26T21:26:04.100Z	-22.273	169.314	10	6.8	mwc
2003-12-27T04:55:25.460Z	-22.107	169.35	10	6.1	mwc
2003-12-27T16:00:59.450Z	-22.015	169.766	10	7.3	mwc
2003-12-27T22:38:01.880Z	-21.672	169.835	10	6.7	mwb
2003-12-27T22:55:01.280Z	-21.648	169.766	10	6.3	mwc
2003-12-29T01:30:54.700Z	42.423	144.613	33	6.1	mwc
2004-01-01T23:31:50.050Z	17.488	-101.303	29.4	6.1	mwc
2004-01-03T08:07:34.220Z	-22.376	169.728	10	6	mwc
2004-01-03T08:09:03.810Z	-22.163	169.55	10	6.1	mwc
2004-01-03T08:21:48.400Z	-22.324	169.616	10	6.4	mwc
2004-01-03T16:23:21.020Z	-22.253	169.683	22	7.1	mwc
2004-01-03T16:34:28.050Z	-22.438	169.919	10	6.1	mb
2004-01-09T22:35:31.190Z	-6.072	149.401	57.7	6.3	mwc
2004-01-11T04:32:47.790Z	-36.696	53.352	5.3	6.2	mwb
2004-01-11T09:29:10.280Z	-20.14	-179.154	673.1	6	mwb
2004-01-15T07:26:53.010Z	-3.528	151.064	10	6.2	mwb
2004-01-16T18:07:55.660Z	7.641	-37.704	10	6.2	mwb
2004-01-25T11:43:11.870Z	-16.83	-174.196	129.8	6.7	mwb
2004-01-28T22:15:30.700Z	-3.12	127.4	17.4	6.7	mwb
2004-01-29T03:52:52.300Z	-50.206	-114.78	10	6.1	mwb
2004-02-04T11:59:47.690Z	8.358	-82.877	29.2	6.1	mwb
2004-02-05T21:05:02.840Z	-3.615	135.538	16.6	7	mwc
2004-02-07T02:42:35.210Z	-4.003	135.023	10	7.3	mwb
2004-02-08T08:58:51.800Z	-3.665	135.339	25.7	6.7	mwc
2004-02-20T05:58:45.190Z	-11.608	166.45	84	6	mwb
2004-02-21T02:34:42.700Z	-58.425	-14.963	10	6.6	mwb
2004-02-22T06:46:27.040Z	-1.559	100.488	42	6	mwb
2004-02-23T16:04:49.440Z	-14.74	-175.63	31	6.3	mwb
2004-02-24T02:27:46.230Z	35.142	-3.997	0	6.4	mwb
2004-02-26T20:32:21.850Z	-18.171	66.419	10	6.3	mwc
2004-02-26T22:58:41.380Z	-53.159	159.651	10	6	mwb
2004-03-02T03:47:22.400Z	11.61	-86.767	28	6.2	mwc
2004-03-07T11:08:01.340Z	-32.381	-178.191	7	6	mwb
2004-03-08T23:39:11.340Z	10.48	-43.919	10	6	mwb
2004-03-09T22:56:42.510Z	-32.265	-178.358	18.4	6.2	mwc
2004-03-12T22:13:13.860Z	-15.579	-175.096	271.5	6	mwb
2004-03-14T16:30:42.320Z	-17.267	-172.316	12	6.1	mwb
2004-03-17T03:21:07.910Z	-21.118	-65.586	289.8	6.1	mwb
2004-03-17T05:21:00.800Z	34.589	23.326	24.5	6.1	mwb
2004-03-18T20:04:24.830Z	-23.759	-176.002	10	6.2	mwc
2004-03-27T18:47:29.200Z	33.954	89.179	8	6	mwb
2004-04-03T23:02:00.870Z	36.428	141.008	31	6	mwc
2004-04-05T20:34:21.930Z	-20.436	-173.936	8	6.2	mwb
2004-04-05T21:24:04.000Z	36.512	71.029	187.1	6.6	mwb
2004-04-08T04:57:50.480Z	-36.256	-97.827	10	6.4	mwc
2004-04-09T15:23:35.050Z	-13.174	167.198	228.4	6.5	mwb
2004-04-11T07:37:29.850Z	-3.729	140.081	20	6.2	mwc
2004-04-11T18:06:12.480Z	42.918	144.836	41.8	6.1	mwb
2004-04-14T01:33:05.300Z	-17.848	-174.559	143.5	6	mwc
2004-04-14T01:54:09.220Z	55.226	162.659	51.3	6.2	mwb
2004-04-14T23:07:39.940Z	71.067	-7.747	12.2	6	mwb
2004-04-15T20:06:55.300Z	-19.374	169.631	10	6.3	mwb
2004-04-16T16:58:36.940Z	-24.522	-175.879	10	6	mwb
2004-04-16T21:57:05.410Z	-5.214	102.718	44.5	6	mwb
2004-04-22T10:11:12.660Z	-17.587	167.888	10	6	mwc
2004-04-22T14:16:07.000Z	-3.355	146.853	35	6	mwb
2004-04-23T01:50:30.220Z	-9.362	122.839	65.8	6.7	mwb
2004-04-24T07:44:11.300Z	-21.899	-174.822	8	6.1	mwb
2004-04-27T23:28:18.880Z	-17.757	167.756	10	6	mwc
2004-04-29T00:57:21.080Z	10.805	-85.995	10	6.2	mwb
2004-05-03T04:36:50.040Z	-37.695	-73.406	21	6.6	mwb
2004-05-07T01:26:42.200Z	-21.988	170.276	14	6.3	mwc
2004-05-11T08:28:48.280Z	0.415	97.825	21	6.1	mwb
2004-05-13T09:58:43.450Z	-3.584	150.73	10	6.4	mwc
2004-05-19T07:04:11.710Z	22.662	121.505	20	6.2	mwc
2004-05-28T12:38:44.470Z	36.29	51.61	17	6.3	mwc
2004-05-29T20:56:09.600Z	34.251	141.406	16	6.5	mwb
2004-06-02T08:50:37.130Z	-32.875	-179.447	43.1	6.2	mwb
2004-06-09T22:52:08.800Z	-51.603	139.615	10	6.4	mwc
2004-06-10T15:19:57.750Z	55.682	160.003	188.6	6.9	mwb
2004-06-15T11:16:31.500Z	-38.854	-73.155	37.8	6.1	mwb
2004-06-25T02:35:07.790Z	-6.711	130.375	70.5	6.1	mwb
2004-06-28T09:49:47.000Z	54.8	-134.25	20	6.8	mwb
2004-06-29T07:01:30.900Z	10.738	-87.043	9	6.3	mwc
2004-06-30T23:37:25.450Z	0.797	124.726	90.8	6.3	mwb
2004-07-01T04:39:37.510Z	-49.581	163.669	10	6.2	mwc
2004-07-08T10:30:49.160Z	47.198	151.303	128.5	6.4	mwb
2004-07-08T19:54:33.840Z	-25.055	-115.964	10	6	mwb
2004-07-11T23:08:44.180Z	30.694	83.672	13	6.2	mwb
2004-07-11T23:46:12.560Z	-20.252	-126.928	12	6.1	mwb
2004-07-15T04:27:14.730Z	-17.656	-178.76	565.5	7.1	mwc
2004-07-16T23:58:19.040Z	-65.651	-179.574	10	6.2	mwc
2004-07-19T08:01:49.460Z	49.623	-126.967	23.7	6.4	mwb
2004-07-22T09:45:14.900Z	26.489	128.894	20.9	6.1	mwb
2004-07-25T14:35:19.060Z	-2.427	103.981	582.1	7.3	mwb
2004-07-28T03:56:28.600Z	-0.443	133.091	13.4	6.5	mwc
2004-08-01T19:03:10.290Z	-63.563	-166.666	10	6	mwb
2004-08-07T09:30:16.940Z	51.753	-166.313	8	6	mwb
2004-08-10T01:47:32.810Z	36.444	70.796	207	6	mwb
2004-08-28T13:41:25.600Z	-35.173	-70.525	5	6.5	mwb
2004-09-03T19:04:47.980Z	-15.254	-173.34	10	6.2	mwb
2004-09-05T10:07:07.820Z	33.07	136.618	14	7.2	mwc
2004-09-05T14:57:18.610Z	33.184	137.071	10	7.4	mwb
2004-09-05T14:57:32.000Z	33.202	137.101	15	6.5	mw
2004-09-06T12:42:59.390Z	-55.372	-28.976	10	6.9	mwb
2004-09-06T23:29:35.090Z	33.205	137.227	10	6.6	mwc
2004-09-07T11:53:06.110Z	-28.573	-65.84	22.3	6.4	mwb
2004-09-08T14:58:25.830Z	33.14	137.2	21.2	6.1	mwb
2004-09-09T16:33:21.740Z	17.759	-81.55	25.2	6	mwb
2004-09-11T21:52:38.300Z	-57.976	-25.342	63.9	6.1	mwb
2004-09-13T03:00:12.850Z	43.998	151.408	8	6.1	mwb
2004-09-15T19:10:50.600Z	14.22	120.411	115.4	6	mwb
2004-09-19T20:26:04.100Z	52.205	174.027	25	6.2	mwc
2004-09-28T15:29:53.820Z	-52.515	28.016	10	6.4	mwc
2004-09-28T17:15:24.200Z	35.8182	-120.366	8.6	6	Mw
2004-10-04T19:20:34.980Z	14.546	146.993	7.2	6	mwc
2004-10-06T22:30:56.950Z	-0.67	134.426	10	6.2	mwc
2004-10-08T08:27:53.540Z	-10.951	162.161	36	6.8	mwb
2004-10-08T14:36:06.110Z	13.925	120.534	105	6.5	mwb
2004-10-09T21:26:53.690Z	11.422	-86.665	35	7	mwc
2004-10-15T04:08:50.240Z	24.53	122.694	94	6.7	mwb
2004-10-20T18:32:24.570Z	-14.027	166.612	59.8	6.1	mwc
2004-10-23T08:56:00.860Z	37.226	138.779	16	6.6	mwc
2004-10-23T09:03:12.530Z	37.318	138.816	10.5	6.1	mwc
2004-10-23T09:34:04.990Z	37.318	138.808	10	6.3	mwc
2004-10-26T20:48:10.580Z	-57.067	-24.829	10	6	mwb
2004-10-26T22:53:07.860Z	-57.071	-24.679	10	6.4	mwb
2004-10-27T01:40:50.260Z	37.284	138.885	14.1	6	mwb
2004-11-02T10:02:12.820Z	49.277	-128.772	10	6.7	mwb
2004-11-03T08:31:43.730Z	14.474	146.842	10	6	mwc
2004-11-05T05:18:35.050Z	-4.361	143.925	125.7	6	mwb
2004-11-07T02:02:26.170Z	47.948	144.477	474	6.2	mwb
2004-11-08T15:55:01.150Z	24.104	122.542	29	6.3	mwc
2004-11-09T23:58:23.650Z	-11.15	163.706	13	6.9	mwb
2004-11-11T10:02:47.330Z	42.139	144.344	32.8	6.1	mwb
2004-11-11T17:34:52.050Z	-11.128	162.208	10	6.7	mwb
2004-11-11T21:26:41.150Z	-8.152	124.868	10	7.5	mwc
2004-11-11T22:49:48.140Z	-8.255	124.93	10	6.4	ms
2004-11-12T06:36:16.760Z	-26.705	-63.319	568.7	6.1	mwb
2004-11-15T09:06:56.560Z	4.695	-77.508	15	7.2	mwb
2004-11-16T10:06:54.500Z	-5.627	151.452	55.7	6.1	mwc
2004-11-17T21:09:13.130Z	-20.068	-178.71	622.6	6.6	mwb
2004-11-20T08:07:22.080Z	9.602	-84.172	16	6.4	mwb
2004-11-20T22:01:45.660Z	13.376	-90.056	40.6	6.3	mwc
2004-11-21T11:07:13.650Z	-15.403	-174.908	256.1	6	mwb
2004-11-21T11:41:07.760Z	15.679	-61.706	14	6.3	mwb
2004-11-22T20:26:23.900Z	-46.676	164.721	10	7.1	mwc
2004-11-26T02:25:03.310Z	-3.609	135.404	10	7.1	mwc
2004-11-28T02:35:13.410Z	-26.525	-113.834	10	6.6	mwc
2004-11-28T07:36:45.400Z	-3.638	135.445	23.1	6.2	mwb
2004-11-28T18:32:14.130Z	43.006	145.119	39	7	mwb
2004-12-06T14:15:11.890Z	42.9	145.228	35	6.8	mwb
2004-12-06T16:26:28.960Z	-18.481	-178.076	439.2	6.1	mwc
2004-12-13T15:23:41.010Z	13.385	-89.37	62.3	6	mwc
2004-12-14T23:20:13.360Z	18.958	-81.409	10	6.8	mwb
2004-12-18T06:46:19.870Z	48.837	156.309	11	6.2	mwb
2004-12-22T21:03:39.390Z	-55.942	-124.997	10	6.1	mwc
2004-12-23T14:59:04.410Z	-49.312	161.345	10	8.1	mwc
2004-12-26T00:58:53.450Z	3.295	95.982	30	9.1	mw
2004-12-26T01:21:20.660Z	6.34	93.361	30	6.1	mb
2004-12-26T01:22:25.590Z	7.421	93.985	30	6	mb
2004-12-26T01:25:48.760Z	5.499	94.213	30	6.1	mb
2004-12-26T02:00:40.030Z	6.848	94.667	30	6	mb
2004-12-26T04:21:29.810Z	6.91	92.958	39.2	7.2	mwc
2004-12-26T07:51:17.000Z	7.808	93.428	25	6	mw
2004-12-26T09:20:01.610Z	8.879	92.375	16.1	6.6	mwc
2004-12-26T10:19:31.730Z	13.462	92.738	26.4	6.3	mwc
2004-12-26T11:05:00.720Z	13.533	92.84	13.3	6.2	mwc
2004-12-26T15:06:33.240Z	3.651	94.086	17.8	6	mwc
2004-12-26T19:19:55.570Z	2.794	94.162	30	6.1	mwc
2004-12-27T09:39:06.800Z	5.348	94.65	35	6.1	mwb
2004-12-29T01:50:52.570Z	9.109	93.756	8	6.1	mwb
2004-12-29T05:56:47.540Z	8.791	93.198	12	6.2	mwb
2004-12-31T02:24:00.520Z	7.12	92.533	14	6.1	mwc
2004-12-31T12:04:57.520Z	6.204	92.913	11	6	mwb
2005-01-01T06:25:44.820Z	5.099	92.304	11.7	6.7	mwc
2005-01-01T19:08:07.800Z	7.336	94.455	55.4	6.1	mwb
2005-01-02T15:35:56.720Z	6.36	92.787	30	6.4	mwc
2005-01-03T17:59:28.890Z	-50.659	161.866	10	6.1	mwb
2005-01-04T09:13:12.250Z	10.672	92.362	23.2	6.1	mwb
2005-01-08T18:45:03.820Z	-55.299	-27.956	10	6	mwb
2005-01-09T22:12:56.510Z	4.926	95.108	40	6.1	mwb
2005-01-12T08:40:03.650Z	-0.878	-21.194	10	6.8	mwb
2005-01-14T08:33:14.460Z	-4.238	152.717	10	6.1	mwb
2005-01-15T13:47:05.130Z	-6.462	105.236	58.7	6	mwc
2005-01-16T08:25:04.470Z	-25.528	-176.299	16	6.2	mwb
2005-01-16T20:17:52.760Z	10.934	140.842	24.9	6.6	mwb
2005-01-17T10:50:32.560Z	10.986	140.682	12	6.1	mwb
2005-01-18T14:09:06.220Z	42.946	144.866	42	6.3	mwb
2005-01-19T06:11:36.400Z	34.064	141.491	27.8	6.6	mwc
2005-01-21T13:45:14.060Z	-1.134	-80.829	10	6	mwb
2005-01-22T20:30:17.350Z	-7.727	159.475	29	6.4	mwb
2005-01-23T20:10:12.150Z	-1.198	119.933	11	6.3	mwc
2005-01-24T04:16:47.440Z	7.33	92.482	30	6.3	mwb
2005-01-24T23:23:26.120Z	-1.364	-80.785	16.9	6.1	mwb
2005-01-26T22:00:42.570Z	2.699	94.602	22.2	6.2	mwb
2005-01-28T09:26:18.830Z	-1.183	-81.499	10	6.1	mwb
2005-01-28T15:46:45.270Z	-1.089	-81.157	10	6.2	mwb
2005-02-02T02:30:25.940Z	14.08	144.715	158.7	6.3	mwc
2005-02-05T03:34:25.730Z	16.011	145.867	142.7	6.6	mwc
2005-02-05T04:03:13.840Z	2.255	94.992	30	6	mwc
2005-02-05T12:23:18.940Z	5.293	123.337	525	7.1	mwc
2005-02-07T20:02:17.690Z	-4.525	153.187	36.5	6.1	mwb
2005-02-08T14:48:21.970Z	-14.252	167.259	206.3	6.7	mwb
2005-02-09T13:27:25.340Z	4.797	95.117	44.5	6	mwb
2005-02-09T18:46:09.970Z	26.088	143.997	24	6.3	mwb
2005-02-10T16:53:19.990Z	-23.097	169.219	9	6.3	mwb
2005-02-14T23:38:08.660Z	41.728	79.44	22	6.1	mwc
2005-02-15T14:42:25.850Z	4.756	126.421	39.7	6.5	mwc
2005-02-16T20:27:52.490Z	-36.32	-16.558	10	6.6	mwc
2005-02-19T00:04:43.590Z	-5.562	122.129	10	6.5	mwb
2005-02-22T02:25:22.920Z	30.754	56.816	14	6.4	mwc
2005-02-23T11:33:52.900Z	-6.245	150.66	10	6	mwc
2005-02-26T12:56:52.620Z	2.908	95.592	36	6.8	mwb
2005-03-02T10:42:12.230Z	-6.527	129.933	201.7	7.1	mwb
2005-03-06T04:39:59.430Z	-11.045	163.045	10	6.1	mwb
2005-03-06T05:21:43.430Z	84.948	99.391	10	6.3	mwc
2005-03-13T03:31:23.080Z	27.095	61.887	54	6	mwb
2005-03-17T13:37:37.110Z	15.144	-91.381	197.4	6.1	mwb
2005-03-19T15:02:42.670Z	-20.407	-174.337	18	6.1	mwc
2005-03-19T17:34:46.180Z	-21.893	-179.547	598.7	6.3	mwc
2005-03-20T01:53:41.830Z	33.807	130.131	10	6.6	mwc
2005-03-21T12:23:54.090Z	-24.983	-63.47	579.1	6.9	mwb
2005-03-21T12:43:12.360Z	-24.725	-63.507	570.1	6.4	mwc
2005-03-26T15:40:34.530Z	-4.894	129.938	10	6.1	mwb
2005-03-28T16:09:36.530Z	2.085	97.108	30	8.6	mwc
2005-03-28T18:30:44.560Z	0.923	97.867	36.1	6.1	mb
2005-03-30T16:19:41.100Z	2.993	95.414	22	6.3	mwb
2005-03-30T17:41:57.160Z	-22.459	-179.754	588.7	6.1	mwc
2005-03-31T01:46:17.760Z	-18.448	175.99	10	6	mwc
2005-04-02T12:52:36.590Z	78.607	6.098	10	6.1	mwb
2005-04-03T00:59:21.420Z	0.368	98.319	30	6	mwb
2005-04-03T03:10:56.470Z	2.022	97.942	36	6.3	mwb
2005-04-07T20:04:41.060Z	30.491	83.662	11	6.3	mwc
2005-04-08T05:48:37.880Z	-0.215	97.731	20.9	6.1	mwb
2005-04-08T11:38:17.470Z	-23.144	169.265	10	6.1	mwb
2005-04-09T15:16:27.890Z	56.168	-154.524	14	6	mwb
2005-04-10T10:29:11.280Z	-1.644	99.607	19	6.7	mwc
2005-04-10T11:14:19.620Z	-1.714	99.779	30	6.5	mwc
2005-04-10T17:24:39.400Z	-1.591	99.717	30	6.4	mwb
2005-04-11T06:11:11.820Z	2.169	96.759	24	6.1	mwb
2005-04-11T12:20:05.960Z	-3.484	145.909	11.4	6.6	mwc
2005-04-11T14:54:07.030Z	-7.293	-77.886	129.9	6	mwc
2005-04-11T17:08:53.940Z	-21.975	170.612	68	6.7	mwb
2005-04-16T16:38:03.900Z	1.812	97.662	31	6.4	mwc
2005-04-28T14:07:33.700Z	2.132	96.799	22	6.2	mwb
2005-05-05T19:12:21.410Z	5.71	-82.845	18	6.5	mwc
2005-05-10T01:09:05.100Z	-6.226	103.139	17	6.3	mwc
2005-05-12T11:15:35.340Z	-57.382	-139.231	10	6.5	mwc
2005-05-14T05:05:18.480Z	0.587	98.459	34	6.7	mwb
2005-05-16T03:54:14.620Z	-32.589	-179.353	34	6.6	mwb
2005-05-18T09:10:53.650Z	-56.413	-26.863	102.2	6	mwb
2005-05-18T10:27:06.410Z	-15.318	-173.24	10	6.2	mwc
2005-05-18T11:37:41.740Z	5.439	93.357	2.5	6.1	mwb
2005-05-19T01:54:52.850Z	1.989	97.041	30	6.9	mwc
2005-05-20T12:40:42.410Z	-24.529	178.84	565.3	6	mwb
2005-05-21T05:11:35.390Z	-3.286	-80.987	39.5	6.3	mwb
2005-06-02T10:56:01.650Z	-24.221	-67.003	196.2	6.1	mwb
2005-06-04T14:50:46.650Z	-6.319	146.846	26	6.1	mwb
2005-06-08T06:28:10.920Z	2.17	96.724	23.5	6.1	mwb
2005-06-12T19:26:24.800Z	-56.293	-27.075	94.1	6	mwb
2005-06-13T22:44:33.900Z	-19.987	-69.197	115.6	7.8	mwb
2005-06-14T17:10:12.280Z	51.239	179.314	17	6.8	mwc
2005-06-15T02:50:54.190Z	41.292	-125.953	16	7.2	mwc
2005-06-15T10:13:59.390Z	-4.595	153.191	74.6	6.2	mwb
2005-06-15T19:52:24.820Z	-44.865	-80.562	10	6.4	mwb
2005-06-17T06:21:42.590Z	40.773	-126.574	12	6.6	mwb
2005-06-27T11:35:45.600Z	18.781	-107.298	20	6.2	mwb
2005-07-02T02:16:43.700Z	11.245	-86.172	27	6.6	mwc
2005-07-04T11:36:05.650Z	-42.283	42.37	10	6.3	mwc
2005-07-05T01:52:02.950Z	1.819	97.082	21	6.7	mwc
2005-07-10T04:46:31.240Z	-36.31	-97.264	10	6.1	mwb
2005-07-11T23:06:01.740Z	-27.001	-176.322	10	6	mwb
2005-07-23T08:51:43.570Z	-30.254	-178.068	10	6	mwb
2005-07-24T15:42:06.210Z	7.92	92.19	16	7.2	mwc
2005-07-30T11:03:49.120Z	-61.474	154.249	10	6	mwc
2005-08-03T11:03:15.130Z	11.247	-85.541	14	6.3	mwc
2005-08-06T09:56:13.540Z	-19.614	-175.85	205.4	6	mwc
2005-08-07T02:17:46.040Z	-47.09	33.62	10	6.2	mwc
2005-08-07T11:35:26.140Z	-14.449	-177.293	10	6	mwb
2005-08-09T05:26:17.530Z	-20.942	173.825	23.6	6.1	mwb
2005-08-09T14:12:21.170Z	-21.097	173.874	35	6.1	mwc
2005-08-11T09:08:46.810Z	-22.677	169.509	10	6.2	mwb
2005-08-13T07:36:52.770Z	20.134	145.801	48.6	6	mwc
2005-08-16T02:46:28.400Z	38.276	142.039	36	7.2	mwc
2005-08-24T10:15:28.190Z	38.564	142.987	10	6.1	mwb
2005-08-26T18:16:33.620Z	14.417	52.365	10	6.2	mwb
2005-08-27T18:38:20.940Z	6.817	-82.432	10	6.1	mwb
2005-08-30T18:10:45.460Z	38.481	143.175	21.1	6.1	mwb
2005-09-04T23:58:34.890Z	3.004	123.073	443.9	6	mwb
2005-09-05T07:37:31.310Z	-56.41	-142.392	10	6.2	mwb
2005-09-09T07:26:43.730Z	-4.539	153.474	90	7.6	mwc
2005-09-21T02:25:08.110Z	43.892	146.145	103	6.1	mwb
